,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
4570,Gujarat,Ragi,1997,17900,798.9,5859,27.36
4571,Gujarat,Rapeseed &Mustard,1997,350000,798.9,107136,20.33
4572,Gujarat,Rice,1997,1042300,798.9,208506,27.29
4573,Gujarat,Sesamum,1997,177000,798.9,91636,18.82
4574,Gujarat,Small millets,1997,6300,798.9,4619,25.89
4575,Gujarat,Sugarcane,1997,11832000,798.9,51150,24.32
4576,Gujarat,Tobacco,1997,183900,798.9,34410,25.28
4577,Gujarat,Urad,1997,83700,798.9,40734,21.74
4578,Gujarat,Wheat,1997,1647100,798.9,215140,20.33
4579,Gujarat,Arhar/Tur,1998,342700,775.6,104429,18.01
4580,Gujarat,Bajra,1998,851900,775.6,248124,18.01
4581,Gujarat,Bajra,1998,428600,775.6,52780,27.36
4582,Gujarat,Banana,1998,1204800,775.6,5336,20.33
4583,Gujarat,Castor seed,1998,694500,775.6,101007,27.29
4584,Gujarat,Cotton(lint),1998,3903000,775.6,480965,18.82
4585,Gujarat,Dry chillies,1998,18600,775.6,5249,25.89
4586,Gujarat,Garlic,1998,198500,775.6,8207,24.32
4587,Gujarat,Gram,1998,125300,775.6,41731,25.28
4588,Gujarat,Groundnut,1998,2368100,775.6,525799,21.74
4589,Gujarat,Groundnut,1998,209700,775.6,37033,20.33
4590,Gujarat,Jowar,1998,160500,775.6,51272,18.01
4591,Gujarat,Jowar,1998,51500,775.6,18038,18.01
4592,Gujarat,Maize,1998,696000,775.6,118407,27.36
4593,Gujarat,Moong(Green Gram),1998,69100,775.6,50518,20.33
4594,Gujarat,Moth,1998,13900,775.6,12441,27.29
4595,Gujarat,Oilseeds total,1998,3845031,775.6,841828.24,18.82
4596,Gujarat,Onion,1998,1462100,775.6,15138,25.89
4597,Gujarat,Other  Rabi pulses,1998,1600,775.6,841,24.32
4598,Gujarat,Other Cereals,1998,4600,775.6,3277,25.28
4599,Gujarat,Other Kharif pulses,1998,5700,775.6,3712,21.74
4600,Gujarat,Potato,1998,712900,775.6,9164,20.33
4601,Gujarat,Ragi,1998,20400,775.6,5713,18.01
4602,Gujarat,Rapeseed &Mustard,1998,466000,775.6,97730,18.01
4603,Gujarat,Rice,1998,1015900,775.6,180409,27.36
4604,Gujarat,Sesamum,1998,136900,775.6,87203,20.33
4605,Gujarat,Small millets,1998,4600,775.6,3277,27.29
4606,Gujarat,Small millets,1998,1000,775.6,667,18.82
4607,Gujarat,Sugarcane,1998,13565000,775.6,56927,25.89
4608,Gujarat,Tobacco,1998,184700,775.6,30073,24.32
4609,Gujarat,Urad,1998,75200,775.6,36308,25.28
4610,Gujarat,Wheat,1998,1702600,775.6,204566,21.74
4611,Gujarat,Arhar/Tur,1999,290800,458.9,96660,20.33
4612,Gujarat,Bajra,1999,477300,458.9,201177,18.01
4613,Gujarat,Bajra,1999,373300,458.9,48897,18.01
4614,Gujarat,Banana,1999,1043400,458.9,4509,27.36
4615,Gujarat,Castor seed,1999,622400,458.9,93501,20.33
4616,Gujarat,Cotton(lint),1999,2085500,458.9,415638,27.29
4617,Gujarat,Dry chillies,1999,12800,458.9,3942,18.82
4618,Gujarat,Garlic,1999,44700,458.9,2376,25.89
4619,Gujarat,Gram,1999,41900,458.9,22113,24.32
4620,Gujarat,Groundnut,1999,617300,458.9,477549,25.28
4621,Gujarat,Groundnut,1999,100100,458.9,18144,22.16
4622,Gujarat,Jowar,1999,201900,458.9,40392,21.02
4623,Gujarat,Jowar,1999,58100,458.9,17928,18.8
4624,Gujarat,Maize,1999,504000,458.9,105570,18.8
4625,Gujarat,Moong(Green Gram),1999,26100,458.9,29025,28.21
4626,Gujarat,Moth,1999,1600,458.9,6993,21.02
4627,Gujarat,Onion,1999,450700,458.9,5373,27.34
4628,Gujarat,Other  Rabi pulses,1999,2600,458.9,1485,19.72
4629,Gujarat,Other Cereals,1999,3300,458.9,3078,26.13
4630,Gujarat,Other Kharif pulses,1999,4200,458.9,3321,24.84
4631,Gujarat,Potato,1999,687900,458.9,8451,25.65
4632,Gujarat,Ragi,1999,21600,458.9,5238,22.16
4633,Gujarat,Rapeseed &Mustard,1999,301000,458.9,86400,21.02
4634,Gujarat,Rice,1999,984900,458.9,179388,18.8
4635,Gujarat,Sesamum,1999,87500,458.9,81081,18.8
4636,Gujarat,Small millets,1999,3300,458.9,3078,28.21
4637,Gujarat,Small millets,1999,1800,458.9,1431,21.02
4638,Gujarat,Sugarcane,1999,14065000,458.9,54378,27.34
4639,Gujarat,Tobacco,1999,199700,458.9,29862,19.72
4640,Gujarat,Urad,1999,38400,458.9,29511,26.13
4641,Gujarat,Wheat,1999,1020000,458.9,130167,24.84
4642,Gujarat,Arhar/Tur,2000,107200,379.7,82654,25.65
4643,Gujarat,Bajra,2000,550900,379.7,220272,22.16
4644,Gujarat,Bajra,2000,272200,379.7,36920,21.02
4645,Gujarat,Banana,2000,1277100,379.7,5928,18.8
4646,Gujarat,Castor seed,2000,638800,379.7,119236,18.8
4647,Gujarat,Cotton(lint),2000,1161400,379.7,420004,28.21
4648,Gujarat,Dry chillies,2000,10500,379.7,3614,21.02
4649,Gujarat,Garlic,2000,12500,379.7,650,27.34
4650,Gujarat,Gram,2000,8600,379.7,4290,19.72
4651,Gujarat,Groundnut,2000,629600,379.7,445172,26.13
4652,Gujarat,Groundnut,2000,58600,379.7,8476,24.84
4653,Gujarat,Guar seed,2000,59900,379.7,71552,25.65
4654,Gujarat,Jowar,2000,79300,379.7,32682,22.16
4655,Gujarat,Jowar,2000,18700,379.7,9750,21.02
4656,Gujarat,Maize,2000,288500,379.7,99554,18.8
4657,Gujarat,Moong(Green Gram),2000,38200,379.7,38870,18.8
4658,Gujarat,Moth,2000,3600,379.7,11388,28.21
4659,Gujarat,Onion,2000,130400,379.7,1664,21.02
4660,Gujarat,Other  Rabi pulses,2000,1500,379.7,806,27.34
4661,Gujarat,Other Cereals,2000,2500,379.7,2730,19.72
4662,Gujarat,Other Kharif pulses,2000,5900,379.7,5148,26.13
4663,Gujarat,Potato,2000,716100,379.7,8528,24.84
4664,Gujarat,Ragi,2000,14000,379.7,5096,25.65
4665,Gujarat,Rapeseed &Mustard,2000,230500,379.7,48516,22.16
4666,Gujarat,Rice,2000,472600,379.7,151710,21.02
4667,Gujarat,Rice,2000,10700,379.7,1014,18.8
4668,Gujarat,Sesamum,2000,98400,379.7,92794,18.8
4669,Gujarat,Small millets,2000,2500,379.7,2730,28.21
4670,Gujarat,Small millets,2000,200,379.7,156,21.02
4671,Gujarat,Sugarcane,2000,12689000,379.7,46202,27.34
4672,Gujarat,Tobacco,2000,148500,379.7,22828,19.72
4673,Gujarat,Urad,2000,24700,379.7,21840,26.13
4674,Gujarat,Wheat,2000,649000,379.7,74386,24.84
4675,Gujarat,Arhar/Tur,2001,187000,666.5,86398,25.65
4676,Gujarat,Bajra,2001,1008800,666.5,207974,22.16
4677,Gujarat,Bajra,2001,253500,666.5,36374,21.02
4678,Gujarat,Banana,2001,1473800,666.5,6344,18.8
4679,Gujarat,Castor seed,2001,465100,666.5,79222,18.8
4680,Gujarat,Cotton(lint),2001,1703200,666.5,454948,28.21
4681,Gujarat,Dry chillies,2001,12100,666.5,3536,21.02
4682,Gujarat,Garlic,2001,57200,666.5,2418,27.34
4683,Gujarat,Gram,2001,27200,666.5,12766,19.72
4684,Gujarat,Groundnut,2001,2592100,666.5,481182,26.13
4685,Gujarat,Groundnut,2001,54500,666.5,9620,24.84
4686,Gujarat,Guar seed,2001,111400,666.5,68692,25.65
4687,Gujarat,Jowar,2001,134300,666.5,35958,22.16
4688,Gujarat,Jowar,2001,35000,666.5,11466,21.02
4689,Gujarat,Maize,2001,884600,666.5,115310,18.8
4690,Gujarat,Moong(Green Gram),2001,76700,666.5,43784,18.8
4691,Gujarat,Moth,2001,14500,666.5,11232,28.21
4692,Gujarat,Onion,2001,638700,666.5,6292,21.02
4693,Gujarat,Other  Rabi pulses,2001,1400,666.5,624,27.34
4694,Gujarat,Other Kharif pulses,2001,8900,666.5,5538,19.72
4695,Gujarat,Potato,2001,802000,666.5,8398,26.13
4696,Gujarat,Ragi,2001,21500,666.5,5460,24.84
4697,Gujarat,Rapeseed &Mustard,2001,292100,666.5,64246,25.65
4698,Gujarat,Rice,2001,1028700,666.5,172640,22.16
4699,Gujarat,Rice,2001,11500,666.5,988,21.02
4700,Gujarat,Sesamum,2001,226500,666.5,98696,18.8
4701,Gujarat,Small millets,2001,2900,666.5,3354,18.8
4702,Gujarat,Small millets,2001,400,666.5,312,28.21
4703,Gujarat,Sugarcane,2001,12458000,666.5,45708,21.02
4704,Gujarat,Tobacco,2001,145300,666.5,22230,27.34
4705,Gujarat,Urad,2001,64100,666.5,29562,19.72
4706,Gujarat,Wheat,2001,1144700,666.5,122226,26.13
4707,Gujarat,Arhar/Tur,2002,197100,458.4,78250,24.84
4708,Gujarat,Bajra,2002,677700,458.4,199525,25.65
4709,Gujarat,Bajra,2002,229300,458.4,35525,22.16
4710,Gujarat,Castor seed,2002,283100,458.4,60550,21.02
4711,Gujarat,Cotton(lint),2002,1684500,458.4,408700,18.8
4712,Gujarat,Dry chillies,2002,10500,458.4,3025,18.8
4713,Gujarat,Garlic,2002,46200,458.4,2125,28.21
4714,Gujarat,Gram,2002,28900,458.4,14375,21.02
4715,Gujarat,Groundnut,2002,1001300,458.4,493150,27.34
4716,Gujarat,Groundnut,2002,93100,458.4,14200,19.72
4717,Gujarat,Guar seed,2002,55700,458.4,44900,26.13
4718,Gujarat,Jowar,2002,87300,458.4,26100,24.84
4719,Gujarat,Jowar,2002,34400,458.4,12925,25.65
4720,Gujarat,Maize,2002,792600,458.4,116125,21.59
4721,Gujarat,Moong(Green Gram),2002,32300,458.4,35050,20.07
4722,Gujarat,Moth,2002,8800,458.4,9475,17.57
4723,Gujarat,Onion,2002,715400,458.4,6250,17.57
4724,Gujarat,Other  Rabi pulses,2002,2200,458.4,1050,27.71
4725,Gujarat,Other Kharif pulses,2002,12600,458.4,5825,20.07
4726,Gujarat,Potato,2002,779700,458.4,8950,27.11
4727,Gujarat,Ragi,2002,15900,458.4,6150,17.84
4728,Gujarat,Rapeseed &Mustard,2002,172200,458.4,40200,26.4
4729,Gujarat,Rice,2002,541700,458.4,117250,25.19
4730,Gujarat,Rice,2002,54700,458.4,2950,26.14
4731,Gujarat,Sesamum,2002,123200,458.4,86025,21.59
4732,Gujarat,Small millets,2002,3100,458.4,2950,20.07
4733,Gujarat,Small millets,2002,500,458.4,450,17.57
4734,Gujarat,Sugarcane,2002,14069000,458.4,50725,17.57
4735,Gujarat,Tobacco,2002,114600,458.4,16600,27.71
4736,Gujarat,Urad,2002,45300,458.4,30400,20.07
4737,Gujarat,Wheat,2002,856600,458.4,108900,27.11
4738,Gujarat,Arhar/Tur,2003,258000,902.5,71208,17.84
4739,Gujarat,Bajra,2003,1234300,902.5,216168,26.4
4740,Gujarat,Bajra,2003,365500,902.5,40920,25.19
4741,Gujarat,Banana,2003,2027400,902.5,6768,26.14
4742,Gujarat,Castor seed,2003,541100,902.5,69672,21.59
4743,Gujarat,Cotton(lint),2003,4026900,902.5,393840,20.07
4744,Gujarat,Dry chillies,2003,8400,902.5,2184,17.57
4745,Gujarat,Garlic,2003,189800,902.5,6504,17.57
4746,Gujarat,Gram,2003,132300,902.5,35904,27.71
4747,Gujarat,Groundnut,2003,4336500,902.5,459072,20.07
4748,Gujarat,Groundnut,2003,141000,902.5,21744,27.11
4749,Gujarat,Guar seed,2003,203800,902.5,63840,17.84
4750,Gujarat,Jowar,2003,135900,902.5,29304,26.4
4751,Gujarat,Jowar,2003,37700,902.5,12120,25.19
4752,Gujarat,Maize,2003,831900,902.5,116256,26.14
4753,Gujarat,Moong(Green Gram),2003,121200,902.5,49632,21.59
4754,Gujarat,Moth,2003,27100,902.5,11328,20.07
4755,Gujarat,Onion,2003,1474600,902.5,11784,17.57
4756,Gujarat,Other  Rabi pulses,2003,2600,902.5,1224,17.57
4757,Gujarat,Other Kharif pulses,2003,9400,902.5,4728,27.71
4758,Gujarat,Potato,2003,738300,902.5,7440,20.07
4759,Gujarat,Ragi,2003,24000,902.5,4992,27.11
4760,Gujarat,Rapeseed &Mustard,2003,395500,902.5,64632,17.84
4761,Gujarat,Rice,2003,1193200,902.5,156336,26.4
4762,Gujarat,Rice,2003,83800,902.5,5736,25.19
4763,Gujarat,Sesamum,2003,240800,902.5,96576,26.14
4764,Gujarat,Small millets,2003,2100,902.5,1632,21.59
4765,Gujarat,Small millets,2003,3700,902.5,2472,20.07
4766,Gujarat,Sugarcane,2003,12669000,902.5,42288,17.57
4767,Gujarat,Tobacco,2003,124800,902.5,16368,17.57
4768,Gujarat,Urad,2003,71300,902.5,25800,27.71
4769,Gujarat,Wheat,2003,2036500,902.5,182280,20.07
4770,Gujarat,Arhar/Tur,2004,236000,719.8,53424,27.11
4771,Gujarat,Bajra,2004,785900,719.8,161721,17.84
4772,Gujarat,Bajra,2004,303100,719.8,30450,26.4
4773,Gujarat,Banana,2004,1931400,719.8,6762,25.19
4774,Gujarat,Castor seed,2004,564800,719.8,69405,26.14
4775,Gujarat,Cotton(lint),2004,5443500,719.8,400323,21.59
4776,Gujarat,Dry chillies,2004,5700,719.8,1344,20.07
4777,Gujarat,Garlic,2004,157700,719.8,5439,17.57
4778,Gujarat,Gram,2004,98500,719.8,25767,17.57
4779,Gujarat,Groundnut,2004,1705500,719.8,404145,27.71
4780,Gujarat,Groundnut,2004,106500,719.8,12705,20.07
4781,Gujarat,Guar seed,2004,157100,719.8,45024,27.11
4782,Gujarat,Jowar,2004,91500,719.8,14133,17.84
4783,Gujarat,Jowar,2004,42900,719.8,11445,26.4
4784,Gujarat,Maize,2004,412500,719.8,96495,25.19
4785,Gujarat,Moong(Green Gram),2004,71700,719.8,36351,26.14
4786,Gujarat,Moth,2004,14700,719.8,8610,21.59
4787,Gujarat,Onion,2004,1221300,719.8,9240,20.07
4788,Gujarat,Other  Rabi pulses,2004,1500,719.8,777,17.57
4789,Gujarat,Other Cereals,2004,4000,719.8,2583,17.57
4790,Gujarat,Other Cereals,2004,3900,719.8,2289,27.71
4791,Gujarat,Other Kharif pulses,2004,10000,719.8,3969,20.07
4792,Gujarat,Potato,2004,1086400,719.8,8253,27.11
4793,Gujarat,Ragi,2004,25800,719.8,5103,17.84
4794,Gujarat,Rapeseed &Mustard,2004,404900,719.8,61152,26.4
4795,Gujarat,Rice,2004,1157300,719.8,139776,25.19
4796,Gujarat,Rice,2004,39200,719.8,2898,26.14
4797,Gujarat,Sesamum,2004,117100,719.8,78099,21.59
4798,Gujarat,Small millets,2004,4000,719.8,2583,20.07
4799,Gujarat,Small millets,2004,3900,719.8,2184,17.57
4800,Gujarat,Sugarcane,2004,14558000,719.8,41286,17.57
4801,Gujarat,Tobacco,2004,113900,719.8,14973,27.71
4802,Gujarat,Urad,2004,48600,719.8,20160,20.07
4803,Gujarat,Wheat,2004,1805500,719.8,152754,27.11
4804,Gujarat,Arhar/Tur,2005,276000,942.4,55377,17.84
4805,Gujarat,Bajra,2005,831300,942.4,164136,26.4
4806,Gujarat,Bajra,2005,374500,942.4,34524,25.19
4807,Gujarat,Banana,2005,2101700,942.4,6447,26.14
4808,Gujarat,Castor seed,2005,665000,942.4,71736,21.59
4809,Gujarat,Cotton(lint),2005,6871600,942.4,422268,20.07
4810,Gujarat,Dry chillies,2005,6800,942.4,1575,17.57
4811,Gujarat,Garlic,2005,263300,942.4,7581,17.57
4812,Gujarat,Gram,2005,126300,942.4,26376,27.71
4813,Gujarat,Groundnut,2005,3204900,942.4,388899,20.07
4814,Gujarat,Groundnut,2005,153200,942.4,18921,27.11
4815,Gujarat,Guar seed,2005,108100,942.4,39501,17.84
4816,Gujarat,Jowar,2005,110700,942.4,16842,26.4
4817,Gujarat,Jowar,2005,46300,942.4,10269,25.19
4818,Gujarat,Maize,2005,722400,942.4,95949,26.14
4819,Gujarat,Moong(Green Gram),2005,92400,942.4,32277,9.51
4820,Gujarat,Moth,2005,23800,942.4,9681,9.51
4821,Gujarat,Onion,2005,2057500,942.4,15393,9.51
4822,Gujarat,Other  Rabi pulses,2005,10900,942.4,2373,9.51
4823,Gujarat,Other Cereals,2005,4400,942.4,3486,9.51
4824,Gujarat,Other Cereals,2005,21300,942.4,3612,9.51
4825,Gujarat,Other Kharif pulses,2005,16900,942.4,6762,8.14
4826,Gujarat,Potato,2005,1238300,942.4,9366,8.14
4827,Gujarat,Ragi,2005,23200,942.4,4557,8.14
4828,Gujarat,Rapeseed &Mustard,2005,491800,942.4,66024,8.14
4829,Gujarat,Rice,2005,1209300,942.4,136143,8.14
4830,Gujarat,Rice,2005,74300,942.4,5166,8.14
4831,Gujarat,Sesamum,2005,142500,942.4,76440,9.07
4832,Gujarat,Sugarcane,2005,17786000,942.4,44772,9.07
4833,Gujarat,Tobacco,2005,101500,942.4,13671,9.07
4834,Gujarat,Urad,2005,61500,942.4,19467,9.07
4835,Gujarat,Wheat,2005,2319200,942.4,180348,9.07
4836,Gujarat,Arhar/Tur,2006,215300,1056.2,56496,9.07
4837,Gujarat,Bajra,2006,528400,1056.2,163306,9
4838,Gujarat,Bajra,2006,428500,1056.2,40348,9
4839,Gujarat,Banana,2006,1891800,1056.2,5852,9
4840,Gujarat,Castor seed,2006,588800,1056.2,71962,9
4841,Gujarat,Cotton(lint),2006,7876400,1056.2,521862,9
4842,Gujarat,Dry chillies,2006,6400,1056.2,1518,9
4843,Gujarat,Garlic,2006,211300,1056.2,7040,10.23
4844,Gujarat,Gram,2006,187200,1056.2,43340,10.23
4845,Gujarat,Groundnut,2006,1675800,1056.2,385528,10.23
4846,Gujarat,Groundnut,2006,174600,1056.2,22022,10.23
4847,Gujarat,Guar seed,2006,82800,1056.2,45034,10.23
4848,Gujarat,Jowar,2006,106700,1056.2,21032,10.23
4849,Gujarat,Jowar,2006,42600,1056.2,11198,8.69
4850,Gujarat,Maize,2006,201700,1056.2,98494,8.69
4851,Gujarat,Moong(Green Gram),2006,67000,1056.2,42504,8.69
4852,Gujarat,Moth,2006,13500,1056.2,9702,8.69
4853,Gujarat,Onion,2006,1051800,1056.2,9526,8.69
4854,Gujarat,Other  Rabi pulses,2006,8400,1056.2,2530,8.69
4855,Gujarat,Other Cereals,2006,6100,1056.2,2530,8.44
4856,Gujarat,Other Cereals,2006,62100,1056.2,10098,8.44
4857,Gujarat,Other Kharif pulses,2006,22200,1056.2,8096,8.44
4858,Gujarat,Potato,2006,1078400,1056.2,11374,8.44
4859,Gujarat,Ragi,2006,20500,1056.2,4488,8.44
4860,Gujarat,Rapeseed &Mustard,2006,476100,1056.2,76516,8.44
4861,Gujarat,Rice,2006,1045200,1056.2,144232,8.26
4862,Gujarat,Rice,2006,96000,1056.2,7414,8.26
4863,Gujarat,Sesamum,2006,105000,1056.2,72336,8.26
4864,Gujarat,Sugarcane,2006,16554000,1056.2,47542,8.26
4865,Gujarat,Tobacco,2006,98400,1056.2,12540,8.26
4866,Gujarat,Urad,2006,39200,1056.2,19690,8.26
4867,Gujarat,Wheat,2006,2791500,1056.2,235906,9.16
4868,Gujarat,Arhar/Tur,2007,294200,1021.6,42416,9.16
4869,Gujarat,Bajra,2007,851700,1021.6,116512,9.16
4870,Gujarat,Bajra,2007,454900,1021.6,30944,9.16
4871,Gujarat,Banana,2007,2033100,1021.6,4992,9.16
4872,Gujarat,Castor seed,2007,708300,1021.6,57296,9.16
4873,Gujarat,Cotton(lint),2007,8275700,1021.6,387520,9.67
4874,Gujarat,Dry chillies,2007,7900,1021.6,1328,9.67
4875,Gujarat,Garlic,2007,317500,1021.6,7136,9.67
4876,Gujarat,Gram,2007,210200,1021.6,34368,9.67
4877,Gujarat,Groundnut,2007,3049200,1021.6,273984,9.67
4878,Gujarat,Groundnut,2007,249700,1021.6,23152,9.67
4879,Gujarat,Guar seed,2007,129600,1021.6,31328,9.9
4880,Gujarat,Jowar,2007,110900,1021.6,13024,9.9
4881,Gujarat,Jowar,2007,45500,1021.6,7456,9.9
4882,Gujarat,Maize,2007,583100,1021.6,67840,9.9
4883,Gujarat,Moong(Green Gram),2007,114400,1021.6,33504,9.9
4884,Gujarat,Moth,2007,28900,1021.6,7952,9.9
4885,Gujarat,Onion,2007,2059200,1021.6,10464,9.55
4886,Gujarat,Other  Rabi pulses,2007,7700,1021.6,1648,9.55
4887,Gujarat,Other Cereals,2007,7100,1021.6,1952,9.55
4888,Gujarat,Other Cereals,2007,79000,1021.6,9568,9.55
4889,Gujarat,Other Kharif pulses,2007,17100,1021.6,4400,9.55
4890,Gujarat,Potato,2007,1795600,1021.6,11568,9.55
4891,Gujarat,Ragi,2007,18200,1021.6,3472,9.6
4892,Gujarat,Rapeseed &Mustard,2007,551100,1021.6,53920,9.6
4893,Gujarat,Rice,2007,1376300,1021.6,116160,9.6
4894,Gujarat,Rice,2007,97900,1021.6,5216,9.6
4895,Gujarat,Sesamum,2007,140900,1021.6,47936,9.6
4896,Gujarat,Sugarcane,2007,15190000,1021.6,33760,9.6
4897,Gujarat,Tobacco,2007,78700,1021.6,7312,9.18
4898,Gujarat,Urad,2007,71200,1021.6,16672,9.18
4899,Gujarat,Wheat,2007,3837700,1021.6,203824,9.18
4900,Gujarat,Arhar/Tur,2008,262700,746.1,23949,9.18
4901,Gujarat,Bajra,2008,535200,746.1,47583,9.18
4902,Gujarat,Bajra,2008,426100,746.1,15714,9.18
4903,Gujarat,Banana,2008,2002900,746.1,2538,8.58
4904,Gujarat,Castor seed,2008,851700,746.1,39051,8.58
4905,Gujarat,Cotton(lint),2008,7013800,746.1,211824,8.58
4906,Gujarat,Dry chillies,2008,6700,746.1,666,8.58
4907,Gujarat,Garlic,2008,198800,746.1,3051,8.58
4908,Gujarat,Gram,2008,176800,746.1,15786,8.58
4909,Gujarat,Groundnut,2008,2456000,746.1,161586,9.08
4910,Gujarat,Groundnut,2008,204900,746.1,10080,9.08
4911,Gujarat,Guar seed,2008,52700,746.1,13536,9.08
4912,Gujarat,Jowar,2008,165300,746.1,11178,9.08
4913,Gujarat,Jowar,2008,42900,746.1,4500,9.08
4914,Gujarat,Maize,2008,602600,746.1,37701,9.08
4915,Gujarat,Moong(Green Gram),2008,70100,746.1,14580,10.23
4916,Gujarat,Moth,2008,10900,746.1,4230,10.23
4917,Gujarat,Onion,2008,1502800,746.1,4896,10.23
4918,Gujarat,Other  Rabi pulses,2008,8500,746.1,1080,10.23
4919,Gujarat,Other Cereals,2008,7100,746.1,1134,10.23
4920,Gujarat,Other Cereals,2008,41100,746.1,2871,10.23
4921,Gujarat,Other Kharif pulses,2008,16200,746.1,2340,9.9
4922,Gujarat,Potato,2008,1171400,746.1,5022,9.9
4923,Gujarat,Ragi,2008,20000,746.1,1746,9.9
4924,Gujarat,Rapeseed &Mustard,2008,334300,746.1,26451,9.9
4925,Gujarat,Rice,2008,1225500,746.1,64989,9.9
4926,Gujarat,Rice,2008,77400,746.1,2268,9.9
4927,Gujarat,Sesamum,2008,84900,746.1,21465,9.74
4928,Gujarat,Sugarcane,2008,15512000,746.1,19917,9.74
4929,Gujarat,Tobacco,2008,70100,746.1,4428,9.74
4930,Gujarat,Urad,2008,64100,746.1,8595,9.74
4931,Gujarat,Wheat,2008,2592600,746.1,98226,9.74
4932,Gujarat,Arhar/Tur,2009,241500,618,45322,9.74
4933,Gujarat,Bajra,2009,432400,618,84796,9.65
4934,Gujarat,Bajra,2009,396400,618,29614,9.65
4935,Gujarat,Banana,2009,1605500,618,3757,9.65
4936,Gujarat,Castor seed,2009,831400,618,71672,9.65
4937,Gujarat,Cotton(lint),2009,7401000,618,418948,9.65
4938,Gujarat,Dry chillies,2009,8500,618,1530,9.65
4939,Gujarat,Garlic,2009,93800,618,2601,9.17
4940,Gujarat,Gram,2009,124900,618,22474,9.17
4941,Gujarat,Groundnut,2009,1633200,618,298792,9.17
4942,Gujarat,Groundnut,2009,123700,618,11050,9.17
4943,Gujarat,Guar seed,2009,44700,618,22559,9.17
4944,Gujarat,Jowar,2009,118400,618,19006,9.17
4945,Gujarat,Jowar,2009,52900,618,8772,9.99
4946,Gujarat,Maize,2009,396600,618,69989,9.99
4947,Gujarat,Moong(Green Gram),2009,59700,618,28135,9.99
4948,Gujarat,Moth,2009,5800,618,3825,9.99
4949,Gujarat,Onion,2009,1051400,618,6545,9.99
4950,Gujarat,Other  Rabi pulses,2009,15600,618,3604,9.99
4951,Gujarat,Other Cereals,2009,15900,618,4471,11.26
4952,Gujarat,Other Cereals,2009,18100,618,2397,11.26
4953,Gujarat,Other Kharif pulses,2009,21900,618,5083,11.26
4954,Gujarat,Potato,2009,987900,618,8041,11.26
4955,Gujarat,Ragi,2009,11000,618,2499,11.26
4956,Gujarat,Rapeseed &Mustard,2009,341400,618,36720,11.26
4957,Gujarat,Rice,2009,1228400,618,111945,28.77
4958,Gujarat,Rice,2009,64600,618,3570,28.77
4959,Gujarat,Sesamum,2009,80400,618,38403,28.77
4960,Gujarat,Sugarcane,2009,13304000,618,32351,28.77
4961,Gujarat,Tobacco,2009,101500,618,10676,28.77
4962,Gujarat,Tobacco,2009,101500,618,10676,28.77
4963,Gujarat,Urad,2009,50500,618,16643,28.77
4964,Gujarat,Wheat,2009,2351300,618,149260,28.77
4965,Gujarat,Arhar/Tur,2010,272900,1107.5,66408,28.4
4966,Gujarat,Bajra,2010,559200,1107.5,117480,28.4
4967,Gujarat,Bajra,2010,941700,1107.5,91896,28.4
4968,Gujarat,Banana,2010,1650300,1107.5,5640,28.4
4969,Gujarat,Castor seed,2010,986000,1107.5,117744,28.4
4970,Gujarat,Cotton(lint),2010,9825300,1107.5,629568,28.4
4971,Gujarat,Dry chillies,2010,6900,1107.5,1824,28.4
4972,Gujarat,Garlic,2010,173200,1107.5,6936,28.4
4973,Gujarat,Gram,2010,199800,1107.5,42120,28.06
4974,Gujarat,Groundnut,2010,3159100,1107.5,405888,28.06
4975,Gujarat,Groundnut,2010,415900,1107.5,55320,28.06
4976,Gujarat,Guar seed,2010,73000,1107.5,29904,28.06
4977,Gujarat,Jowar,2010,80700,1107.5,18336,28.06
4978,Gujarat,Jowar,2010,58300,1107.5,11856,28.06
4979,Gujarat,Maize,2010,692100,1107.5,101400,28.06
4980,Gujarat,Maize,2010,220000,1107.5,26400,28.06
4981,Gujarat,Maize,2010,66000,1107.5,7920,28.58
4982,Gujarat,Moong(Green Gram),2010,89200,1107.5,42576,28.58
4983,Gujarat,Moong(Green Gram),2010,39000,1107.5,17040,28.58
4984,Gujarat,Moth,2010,12600,1107.5,5376,28.58
4985,Gujarat,Onion,2010,1847900,1107.5,16104,28.58
4986,Gujarat,Other  Rabi pulses,2010,18000,1107.5,5760,28.58
4987,Gujarat,Other Cereals,2010,5200,1107.5,1920,28.58
4988,Gujarat,Other Cereals,2010,32600,1107.5,6240,28.58
4989,Gujarat,Other Kharif pulses,2010,17000,1107.5,8160,28
4990,Gujarat,Potato,2010,1282700,1107.5,13224,28
4991,Gujarat,Ragi,2010,13900,1107.5,4800,28
4992,Gujarat,Rapeseed &Mustard,2010,349200,1107.5,53448,28
4993,Gujarat,Rice,2010,1423800,1107.5,174792,28
4994,Gujarat,Rice,2010,242000,1107.5,19152,28
4995,Gujarat,Sesamum,2010,88500,1107.5,51312,28
4996,Gujarat,Sesamum,2010,38100,1107.5,18048,28
4997,Gujarat,Soyabean,2010,68100,1107.5,20160,28.46
4998,Gujarat,Sugarcane,2010,13763000,1107.5,45624,28.46
4999,Gujarat,Tobacco,2010,104500,1107.5,14376,28.46
5000,Gujarat,Tobacco,2010,176000,1107.5,21120,28.46
5001,Gujarat,Urad,2010,68700,1107.5,24504,28.46
